index	#1 Label	#2 ImageID	#3 String
15698	positive	15698.jpg	Look up, waaay up! The Canadian International Airshow takes flight today over the CNE	
15699	positive	15699.jpg	Wet hair? We have blow dryers.	
15700	positive	15700.jpg	I love when I get to enjoy one of my especially when it's local too!	
15701	positive	15701.jpg	Ok Ok the weekend is here SunAug30 inside brings	
15702	positive	15702.jpg	Cuz my bourbon's too bootylicious for you!	
15703	positive	15703.jpg	Join Toronto Blue Jay Marco Estrada in supporting Big Brothers Big Sisters of Toronto.	
15705	positive	15705.jpg	Amazing brunch at one of our favorite places while visiting	
15707	positive	15707.jpg	- hope is ok smash	
15709	positive	15709.jpg	Thank you of Downtown Toronto for doing a full tune up on the	
15712	positive	15712.jpg	Recently named one of the best 6 farmers markets of tomorrow 2-6pm come visit and	
15715	positive	15715.jpg	OPEN HOUSE “Free day of Dance” at Rhythm and Motion Dance Studio	
15716	positive	15716.jpg	Great afternoon at photographing an	
15718	positive	15718.jpg	Chill af ??	
15720	positive	15720.jpg	Come meet at Canada's Show!	
15721	positive	15721.jpg	continues today in Scarborough, Morningside Avenue (between Finch and Neilson).	
15722	positive	15722.jpg	Are beautiful city at night	
15723	positive	15723.jpg	Home sweet home	
15724	positive	15724.jpg	Hickory smoked ribs are in the smoker now. Ready at 2:30.	
15726	positive	15726.jpg	Top 11 neighborhoods for renters!	
15732	positive	15732.jpg	New in store now.	
15736	positive	15736.jpg	Best Album I have heard in a very long time	
15741	positive	15741.jpg	will be rocking the stage of the TONIGHT with special guest	
15742	positive	15742.jpg	Fans blowing full speed at the today. What might we be up to..?	
15749	positive	15749.jpg	I am looking for a buyer on - 35 SARANAC BLVD	
15750	positive	15750.jpg	Live music tonight from 7.30 Drinks&Jazz on the beautiful garden patio	
15752	positive	15752.jpg	Morning with my at ????	
15753	positive	15753.jpg	Toronto pop-up shop today! Come visit us today & put your name in our draw to win a huge clothing package!!	
15761	positive	15761.jpg	Good morning yumminess!!!	
15765	positive	15765.jpg	OTRA was amazing??????	
15766	positive	15766.jpg	Toronto Art Crawl: {Kensington Market} ~	
15767	positive	15767.jpg	Hanging with little one and the stroller mafia (@ Woodbine Beach)	
15768	positive	15768.jpg	There is so much to see & do at A favourite is getting a beautiful Toronto skyline view at sunset.	
15771	positive	15771.jpg	It's coming wanna make the trek?	
15772	positive	15772.jpg	Another solid performance, is for the kids.	
15773	positive	15773.jpg	the lovely spotted???	
15775	positive	15775.jpg	What an amazing day! thank you spent it with my angel Katie, love you!	
15777	positive	15777.jpg	I have a	
15778	positive	15778.jpg	The I'M SORRY-Gift let her know how much you really her	
15780	positive	15780.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
15781	positive	15781.jpg	Our goes to the her self,	
15782	positive	15782.jpg	2015 Book Awards finalist: André Alexis for Fifteen Dogs by	
15786	positive	15786.jpg	Perfect way to conquer	
15787	positive	15787.jpg	Great media insight shared w/ small biz audience by EP Michelle Crespi	
15792	positive	15792.jpg	Already booked my trip for this tho ... ... gonna be CRAZY!	
15793	positive	15793.jpg	My lunch view today	
15794	positive	15794.jpg	It's true! is way more than just books!	
15795	positive	15795.jpg	Love this pic	
15799	positive	15799.jpg	It was a pleasure to meet annual event in :	
15800	positive	15800.jpg	Drove 7 hours to see perform in Toronto! Here is James smashing his solo!	
15801	positive	15801.jpg	She does't just want a She wants the to last	
15802	positive	15802.jpg	The most decorated Country Music group in the last decade comes to the Aug 27th	
15806	positive	15806.jpg	AUG 21: Book launch of / Thanks Saereen Qureshi.	
15809	positive	15809.jpg	Hustle Foundations Workshop	
15810	positive	15810.jpg	UFO landing stacked exposures done in camera	
15811	positive	15811.jpg	I would like to thank for their amazing hospitality & chicken ... we will be back!	
15812	positive	15812.jpg	Spending the day with learning about my new style and new look ?	
15814	positive	15814.jpg	Where will you be this Thursday, Friday & Saturday?	
15815	positive	15815.jpg	Surf's up at Beautiful day indeed	
15816	positive	15816.jpg	Found a great spot to shoot the Escape Ti for Hopefully I don't get kicked out ??	
15820	positive	15820.jpg	Grilled chicken tostada salad - you can eat the bowl when you're done! Eat it up!	
15823	positive	15823.jpg	anyone know the artist?	
15824	positive	15824.jpg	It's a beautiful sunny morning in Our team stopped in the new	
15825	positive	15825.jpg	AUG 21: From book launch of / Thanks	
15827	positive	15827.jpg	Finally seeing the sign.	
15830	positive	15830.jpg	Lots of fun at and it's just starting.	
15836	positive	15836.jpg	Drinks to start off dinner at with	
15837	positive	15837.jpg	This 2 yr old wants 2 be a construction worker. What was your dream career as a kid?	
15839	positive	15839.jpg	Grammy nominated & 4-time Brit Awards winner comes to the Sept 15th.	
15840	positive	15840.jpg	I found the best photo spot in for lovers!	
15841	positive	15841.jpg	Full Time Employer: Pay2Day Rate: $12-14/Hr	
15842	positive	15842.jpg	Feeling tropical even during this cloudy day. //	
15843	positive	15843.jpg	Have a beautiful Labor Day weekend! ????	
15844	positive	15844.jpg	Oh just KAMAMESHI: wild mushrooms, burdock root, yam cake & truffle soy butter.????	
15845	positive	15845.jpg	NEXT SATURDAY!! LIVE COMEDY Tickets:	
15851	positive	15851.jpg	here I don't usually drink this stuff buy could u give a thumbs up!? We got to see u in	
15853	positive	15853.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
15854	positive	15854.jpg	Humber Bay Arch Bridge	
15856	positive	15856.jpg	Might be the best thrift shop I've ever been too.	
15857	positive	15857.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
15858	positive	15858.jpg	thx for coming out tonight	
15860	positive	15860.jpg	So excited Im here & ready 2 c the boys	
15862	positive	15862.jpg	I'm just enjoying a walk in the west end of Thinking of eating brunch at	
15864	positive	15864.jpg	Just because I love this picture....	
15866	positive	15866.jpg	is just a couple hours away! It's a free event, so tell a friend. Register:	
15867	positive	15867.jpg	Sunday Special is half price Grilled Kobe beef steak with soy sauce and garlic oil. $11.5 from 5pm !	
15870	positive	15870.jpg	in ON: Route Service Sales Representative -... at Cintas Corporation	
15872	positive	15872.jpg	The ""Isla"" silk dress from is a beautiful & elegant piece to wear for every occasion!	
15874	positive	15874.jpg	Full Time Employer: Metro Imaging Limited Rate: $13/Hr	
15875	positive	15875.jpg	watching Cody, Phil, and Pauline and the gang in in a sick display of trampoline	
15877	positive	15877.jpg	The Fair gets underway today. Don't let a little rain stop you from finding great deals.	
15880	positive	15880.jpg	The view from lunch a short time ago. Not bad!	
15884	positive	15884.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
15885	positive	15885.jpg	World class aerial acrobatics & ice skating show at the Kudos to the organizers ??	
15887	positive	15887.jpg	Had to support based Candy Brand Now in	
15889	positive	15889.jpg	Visit Our Booth For Exclusive Offers! We Are ON-SITE Today At Newnham!	
15890	positive	15890.jpg	A great way to start the weekend with kind words from a happy client.	
15891	positive	15891.jpg	Behold, will be in soon!	
15892	positive	15892.jpg	The stage is set. The doors have opened and we're about to kick this thing off!	
15894	positive	15894.jpg	Canada captured this afternoon ????????????????????????	
15895	positive	15895.jpg	Oh sure brought the today! So, we've brought a new to our menu - Lemon -	
15897	positive	15897.jpg	Great interaction with our campaign in	
15898	positive	15898.jpg	performs live Sept 2nd -6th. Get your tickets now.	
15901	positive	15901.jpg	It is projected that by 2020, will have the highest number of in the world!	
15902	positive	15902.jpg	is building North America’s first fully digital hospital in	
15903	positive	15903.jpg	wraps up today neighbourhood College to Queen.	
15905	positive	15905.jpg	chicken, creamy hollandaise, corn salad, peach chutney ??	
15907	positive	15907.jpg	at TRJ, August 25- Enjoy the spirit of rum -	
15910	positive	15910.jpg	investing in community	
15913	positive	15913.jpg	Once again we are proud sponsors of	
15914	positive	15914.jpg	Before & after - Haircut & beard trim by	
15916	positive	15916.jpg	Becoming a read more:	
15917	positive	15917.jpg	All checked in and super excited!	
15918	positive	15918.jpg	This city never ceases to amaze me	
15920	positive	15920.jpg	U guys gotta check 4 all yur centric essentials	
15921	positive	15921.jpg	party's off to a great start at	
15922	positive	15922.jpg	Canada Company at Canadian International Airshow	
15925	positive	15925.jpg	Spotted today during lunch - the cutest puppy ever.	
15927	positive	15927.jpg	Who's joining us for brunch?!	
15934	positive	15934.jpg	back in stock and instore Parka from online soon	
15935	positive	15935.jpg	It's a Jellyfish kind of day! Happy Sunday!	
15937	positive	15937.jpg	Mason Trench Coat.	
15938	positive	15938.jpg	Random muskoka chairs around town - best part of the summer	
15939	positive	15939.jpg	garlicky, lemony jasmine and sweet chutney.	
15941	positive	15941.jpg	the vibe still deh ya	
15942	positive	15942.jpg	opens it's gates today. The greatest Summer tradition ever, kicks off in just a few hours.	
15944	positive	15944.jpg	Best movers ever ???? ??	
15945	positive	15945.jpg	Be a good pal!	
15946	positive	15946.jpg	is awesome! Had a blast watching her perform tonight.	
15947	positive	15947.jpg	feeling quite lively !	
15948	positive	15948.jpg	Couldn't ask for a better last day of summer ????	
15949	positive	15949.jpg	Good news! cancels almost a million unpaid parking tickets	
15950	positive	15950.jpg	Congrats It was an honour to have been a Groomsmen and the for your big day.	
15955	positive	15955.jpg	Join us for lunch this afternoon!	
15957	positive	15957.jpg	checking out that Canadian that was the first overall pick in the draft..	
15958	positive	15958.jpg	When you need special unique online order/free ship	
15959	positive	15959.jpg	Watching a beautiful sunset over Toronto, it worth looking up for!	
15961	positive	15961.jpg	We have hit a milestone let me say thank you over 103,500 pageviews ??	
15963	positive	15963.jpg	Check out Top 100 Canadian Events List. via	
15965	positive	15965.jpg	Whosey-what's it ?	
15967	positive	15967.jpg	Short Ribs and Burgers.	
15972	positive	15972.jpg	Not a bad view from my hotel room! Blue Jays on the road will settle for CFL game Friday!	
15976	positive	15976.jpg	St. James Cathedral is very peaceful and tranquil.	
15981	positive	15981.jpg	Wish Good Luck in Vegas - his Dedication to Training definitely shows ...	
15982	positive	15982.jpg	A perfect day to be shooting exterior	
15985	positive	15985.jpg	Good Morning, Happy Friday & Happy Croissants Day. Have a lovely day &	
15986	positive	15986.jpg	Whoa, what's with the crown of lights at the top of the above Edge Walk? New lighting feature?	
15988	positive	15988.jpg	forgot to mention had a couple come by for ""private"" meals .... made my day both times	
15990	positive	15990.jpg	Thank you I look forward to serving.	
15992	positive	15992.jpg	Congratulations to the Individual for July 2015.	
15996	positive	15996.jpg	Lee scratch Perry film premiere and afterparty! events you just can't miss!	
15997	positive	15997.jpg	Beautiful from my condo in tonight.	
15998	positive	15998.jpg	CN Tower ????	
16000	positive	16000.jpg	Excited that there will be a location! Cant wait 2 try it!	
16002	positive	16002.jpg	Thanks to - our 420th follower! Therapeutic & in	
16004	positive	16004.jpg	Pumped up event in	
16005	positive	16005.jpg	Lauren from helping us set our intention for today's class!	
16006	positive	16006.jpg	Matt ""The Martian""	
16007	positive	16007.jpg	Come party with this Sat for with party boys	
16011	positive	16011.jpg	Any run through High Park is a good run.	
16012	positive	16012.jpg	Loved the show - incredible performance	
16015	positive	16015.jpg	Things coming full circle with playing guitar while covering Jason Molina!!	
16017	positive	16017.jpg	Hi Caleigh! We're giving away a Wild North jacket Saturday. Which would you choose?	
16019	positive	16019.jpg	Awesome new TALY'S decks are now in. Hot off the press. ??	
16021	positive	16021.jpg	With a recent update to our website is the best place to go for in	
16024	positive	16024.jpg	Checking out the local talent	
16027	positive	16027.jpg	Waiting in breathless anticipation for Miss at the	
16028	positive	16028.jpg	Join us for	
16030	positive	16030.jpg	Beautiful olive wood boards and bowls at Olive Oil Emporium 1707 Bayview Ave	
16034	positive	16034.jpg	from the officially last bright summer weekend afternoon...	
16035	positive	16035.jpg	The Summer Series Bootcamp fueled by Funded by	
16036	positive	16036.jpg	What a cute 4 a sweet little girl complete w/ fab from !	
16038	positive	16038.jpg	Good morning ????	
16040	positive	16040.jpg	at Agent training	
16043	positive	16043.jpg	Time for change.	
16044	positive	16044.jpg	Go check out the beautiful men's department new space now open!	
16046	positive	16046.jpg	Legendary singer performs live at the Sept 19th & 20th.	
16054	positive	16054.jpg	Waiting for to sing my favs plus some new tracks	
